XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
342.0000,2649.4,2578.99,2535.35,2505.53,2468.29,2425,2383.93,2341.14,2314.11,2272.63,2260.86
342.5000,2670.48,2598.68,2554.58,2525.05,2487.57,2442.71,2402.65,2358.34,2331.38,2289.95,2278.32
343.0000,2697.28,2623.29,2579.68,2550.08,2511.81,2466.22,2425.45,2381.17,2353.77,2312.59,2299.83
343.5000,2717.82,2643.28,2599.5,2570.09,2531.93,2484.75,2444.4,2399.68,2372.15,2330.38,2317.53
344.0000,2739.93,2664.78,2619.84,2591.42,2552.73,2504.73,2464.35,2419.31,2392.23,2349.45,2337.32
344.5000,2759.18,2683.03,2638.67,2609.67,2570.57,2522.91,2481,2436.03,2408.89,2366.17,2354.25
345.0000,2780.28,2702.28,2658.58,2628.5,2588.74,2541.93,2500.31,2454.49,2426.73,2384.49,2372.26
345.5000,2797.65,2719.6,2674.9,2644.74,2605.52,2557.66,2516.59,2470.11,2442.8,2399.72,2387.32
346.0000,2815.88,2737.93,2692.98,2663.14,2622.43,2574.15,2533.73,2486.21,2458.95,2416.18,2403.43
346.5000,2834.74,2757.43,2711.28,2680.78,2641.3,2591.57,2550.23,2503.72,2475.13,2432.81,2420.15
347.0000,2849.62,2771.79,2726.21,2694.32,2655.22,2605.95,2564,2517.52,2488.56,2445.66,2432.62
347.5000,2865.24,2786.2,2741.16,2708.81,2670.41,2620.25,2578.7,2532.13,2502.67,2459.94,2445.37
348.0000,2879.24,2799.84,2753.22,2721.51,2683.12,2632.49,2590.62,2544.7,2514.83,2471.85,2456.79
348.5000,2893.91,2812.78,2766.38,2734.83,2696.26,2645.66,2604.06,2557.17,2527.74,2484.3,2468.72
349.0000,2906,2824.5,2777.74,2746.78,2707.1,2656.3,2614.53,2567.41,2538.39,2495.04,2479.2
349.5000,2917.9,2836.38,2789.46,2759.29,2718.47,2667.43,2625.91,2578.36,2548.86,2506.5,2488.97
350.0000,2930.42,2849.07,2801.74,2770.28,2729.94,2678.23,2637.09,2589.03,2559.67,2516.06,2499.45
350.5000,2939.78,2857.58,2810.43,2779.46,2739.23,2686.88,2645.59,2597.06,2567.55,2523.52,2507.51
351.0000,2949.13,2866.48,2818.32,2788.16,2747.81,2695.63,2653.66,2605.41,2575.77,2532.25,2515
351.5000,2955.6,2872.74,2825.79,2794.99,2754.64,2702.52,2660.15,2612.16,2582.29,2538.76,2521.49
352.0000,2963.65,2880.82,2833.44,2802.41,2761.35,2709.99,2666.77,2619.42,2589.05,2545.89,2528.9
352.5000,2968.96,2886.66,2839.18,2808.38,2767.53,2715.99,2672.31,2624.76,2594.32,2551.74,2534.58
353.0000,2975.33,2892.94,2845.67,2815.05,2773.17,2722.09,2678,2630.71,2599.03,2556.91,2539.59
353.5000,2980.58,2898.12,2850.09,2819.43,2777.55,2726.08,2682.43,2635.28,2603.57,2561.35,2543.77
354.0000,2985.47,2903.16,2854.6,2823.56,2781.66,2730.53,2687.12,2639.49,2607.88,2566.04,2548.33
354.5000,2989.42,2906.41,2858,2826.66,2785.3,2733.83,2690.87,2642.87,2611.06,2569.38,2552.36
355.0000,2992.13,2909.72,2860.75,2829.24,2788.21,2736.47,2693.52,2645.13,2614.45,2571.54,2554.67
355.5000,2994.91,2911.18,2862.83,2830.93,2789.58,2739.03,2695.32,2647.42,2616.34,2573.39,2556.68
356.0000,2996.41,2912.73,2863.99,2832.15,2791.23,2740.54,2695.85,2647.38,2617.45,2574.43,2557.72
356.5000,2997.82,2913.79,2864.41,2832.37,2791.78,2741.98,2696.21,2648.17,2617.84,2574.65,2558.86
357.0000,2997.92,2913.24,2864.4,2832.04,2791.17,2740.93,2696.39,2647.5,2617.64,2574.93,2559.06
357.5000,2997.92,2911.82,2864.3,2831.88,2790.78,2740.51,2696.63,2647.08,2617.28,2574.78,2557.95
358.0000,2996.27,2910.52,2862.89,2830.76,2788.27,2739.85,2694.98,2645.9,2616.14,2573.21,2556.44
358.5000,2993.7,2908.46,2860.47,2828.95,2786.19,2736.86,2693.32,2644.41,2614.78,2571.64,2554.27
359.0000,2991.3,2905.71,2858.06,2826.39,2783.53,2734.37,2690.96,2643.13,2612.68,2569.78,2552.2
359.5000,2987.72,2902.03,2854.51,2823.46,2780.71,2730.94,2688.54,2640.13,2609.88,2566.73,2549.64
360.0000,2983.03,2898.6,2851.17,2819.99,2777.19,2727.78,2685.88,2636.4,2606.44,2563.34,2546.14
360.5000,2977.43,2893.95,2846.62,2815.55,2771.47,2723.64,2681.51,2631.72,2602.05,2559.43,2542.72
361.0000,2971.91,2889.3,2841.97,2810.81,2766.39,2719.54,2677.92,2627.16,2598,2555.37,2538.78
361.5000,2965.25,2882.3,2835.18,2803.44,2759.06,2712.97,2671.68,2621.04,2591.36,2549.72,2532.98
362.0000,2957.61,2875.64,2828.74,2796.31,2752.58,2706.24,2665.15,2614.81,2584.39,2543.15,2527.12
362.5000,2950.87,2868.98,2822.27,2789.7,2745.73,2699.52,2659.69,2609.37,2579,2537.61,2520.92
363.0000,2941.96,2861.75,2814.32,2782.3,2738.58,2691.79,2653.11,2601.86,2571.03,2529.8,2513.77
363.5000,2934.43,2853.88,2806.86,2774.68,2730.81,2684.74,2645.58,2594.03,2564.06,2523.17,2506.75
364.0000,2924.81,2843.47,2796.92,2765.13,2721.72,2676.57,2635.54,2585.85,2555.35,2513.94,2498.69
364.5000,2916.4,2833.98,2787.66,2756.03,2712.27,2668.32,2626.92,2577.43,2547.66,2505.2,2491.05
365.0000,2904.28,2822.86,2775.61,2744.32,2701.68,2656.4,2615.61,2566.36,2537.71,2494.64,2481.64
365.5000,2892.31,2811.62,2764.35,2733.52,2690.27,2645.4,2605.11,2555.51,2527.57,2483.58,2472.53
366.0000,2881.14,2800.06,2754.04,2723.29,2679.36,2635.1,2595.64,2544.67,2516.87,2473.32,2462.66
366.5000,2867.95,2787.93,2742.02,2709.7,2667.09,2622.58,2583.97,2533.09,2505.24,2462.26,2451.22
367.0000,2854.33,2775.06,2730.45,2697.58,2654.63,2611.51,2572.98,2522.23,2494.95,2451.55,2440.46
367.5000,2839.43,2759.17,2715.76,2681.92,2639.32,2597.43,2558.58,2508.26,2481.67,2438.15,2427.64
368.0000,2824.33,2744.37,2700.72,2667.44,2624.63,2583.96,2544.42,2495.22,2467.76,2425.67,2414.67
368.5000,2809.03,2730.89,2687.2,2653.87,2610.99,2570.73,2531.29,2483.16,2455.48,2413.45,2401.86
369.0000,2793.32,2714.87,2671.97,2639.3,2595.5,2555.8,2516.73,2468.51,2440.02,2398.95,2387.83
369.5000,2779.15,2700.96,2657.55,2624.79,2581.05,2541.91,2502.72,2455.11,2425.58,2386.06,2375.13
370.0000,2761.08,2683.93,2639.98,2607.27,2565.07,2525.52,2487.37,2439.76,2410.77,2371.19,2359.31
370.5000,2744.5,2667.6,2622.76,2591.6,2549.26,2510.71,2473.35,2424.83,2396.48,2356.91,2344.86
371.0000,2723.1,2646.68,2602.28,2571.64,2530.28,2491.4,2454.82,2406.1,2378.75,2339.54,2327.23
371.5000,2702.88,2627.37,2583.78,2554.11,2511.7,2474.11,2437.75,2388.75,2362.07,2322.5,2310.61
372.0000,2684.59,2609.7,2566.1,2536.82,2495.01,2457.27,2420.82,2372.74,2346.9,2306.77,2294.93
372.5000,2664.07,2589.35,2546.52,2517.39,2474.96,2438.58,2402.55,2355.27,2329.24,2289.71,2276.94
373.0000,2645.39,2570.14,2528.24,2499.62,2457.02,2420.63,2385.74,2339.04,2312.49,2273.73,2261
373.5000,2621.85,2547.82,2506.12,2478.83,2435.52,2398.76,2365.16,2318.53,2292.41,2253.97,2241.36
374.0000,2599.29,2526.05,2485.14,2458.24,2414.7,2378.38,2345.43,2299.51,2273.42,2235.72,2222.93
374.5000,2578.53,2506.1,2466.04,2439.31,2395.89,2360.42,2327.89,2281.05,2256.14,2218.61,2205.97
375.0000,2556.14,2483.14,2443.93,2416.91,2375.05,2339.75,2307.44,2261.05,2236.16,2199.43,2186.81
375.5000,2534.77,2462.53,2423.51,2396.68,2354.78,2320.33,2288.06,2242.39,2217.75,2181.19,2168.87
376.0000,2508.62,2437.53,2398.86,2372.24,2330.76,2296.8,2265.49,2219.01,2194.58,2159.53,2147.53
376.5000,2485.09,2413.48,2375.57,2349.15,2308.49,2274.95,2243.52,2197.92,2173.69,2138.92,2127.5
377.0000,2462.64,2391.87,2354.13,2328.04,2287.65,2254.2,2223.34,2177.6,2154.61,2119.73,2109.13
377.5000,2438.07,2367.74,2330.55,2304.96,2264.65,2231.98,2200.68,2156.2,2132.52,2098.55,2088.28
378.0000,2415.32,2345.44,2307.98,2283.51,2243.41,2211.07,2180.2,2135.66,2113.42,2079.31,2068.63
378.5000,2387.4,2318.32,2281.57,2256.89,2218.23,2186.39,2154.9,2111.64,2089.78,2055.41,2045.46
379.0000,2362.29,2292.98,2256.56,2233.22,2194.13,2162.48,2131.47,2089.01,2067.48,2033.4,2022.71
379.5000,2338.73,2269.87,2233.96,2211.75,2172.17,2139.67,2109.94,2068.44,2047.58,2013.67,2002.79
380.0000,2312.43,2244.21,2208.78,2187.16,2148.73,2115.7,2086.08,2045.12,2025.04,1991.02,1980.51
380.5000,2287.82,2220.83,2185.81,2164.48,2126.78,2093.91,2064.21,2023.19,2004.56,1970.53,1960.12
381.0000,2259.27,2191.87,2158.57,2137.65,2099.03,2067.12,2037.66,1997.31,1979.45,1945.9,1936.19
381.5000,2232.15,2164.96,2132.84,2112.31,2074.42,2042.61,2014.4,1974.37,1956.42,1923.33,1913.43
