XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
371.5000,2703.6,2628.35,2606.65,2562.19,2519.38,2469.58,2455.77,2428.4,2408.69,2361.93,2331.96
372.0000,2686.51,2610.79,2589.04,2545.15,2502.5,2453.6,2439.2,2412.19,2392.69,2346.09,2317.25
372.5000,2665.58,2591.15,2569.12,2524.63,2482.72,2435.1,2420.91,2393.56,2374.91,2328,2300.5
373.0000,2646.64,2572.72,2550.47,2506.34,2464.14,2417.39,2404.25,2375.57,2358.42,2311.94,2284.51
373.5000,2622.37,2550.46,2527.85,2484.88,2441.79,2396.21,2383.65,2353.6,2337.45,2292.02,2265.35
374.0000,2600.25,2529.17,2505.45,2464.64,2420.85,2377.32,2364.1,2333.7,2317.64,2272.47,2245.91
374.5000,2579.25,2509.58,2485.7,2445.85,2400.88,2359.52,2345.83,2315.98,2299.22,2255.4,2228.16
375.0000,2555.5,2487.17,2463.57,2424.21,2379.65,2338.72,2324.63,2295.93,2279.17,2235.3,2209.03
375.5000,2533.55,2466.76,2443.51,2403.6,2360.25,2319.08,2305.17,2277.34,2260.16,2216.99,2190.53
376.0000,2507.39,2441.56,2418.53,2379.41,2335.49,2295.61,2281.89,2254.37,2237.45,2193.98,2169.03
376.5000,2482.93,2418.36,2395.05,2357.01,2313.56,2273.34,2260.19,2232.79,2216.23,2173.51,2148.37
377.0000,2460.66,2396.41,2373.61,2335.71,2293.04,2253.09,2240.05,2212.97,2196.21,2154.47,2129.28
377.5000,2436.31,2372.94,2349.9,2312.71,2270.48,2230.11,2217.99,2191.27,2174.22,2132.85,2108.3
378.0000,2414.46,2350.28,2327.32,2290.97,2248.7,2208.94,2197.18,2170.65,2154.09,2113.24,2089.19
378.5000,2386.73,2322.56,2300.53,2264.95,2223.78,2183.41,2171.64,2145.64,2129.58,2089.89,2064.78
379.0000,2361.58,2297.74,2276.04,2240.17,2199.87,2160.55,2148.3,2122,2105.27,2067.61,2041.97
379.5000,2338.38,2275.37,2253.29,2217.62,2177.89,2138.92,2127.18,2100.77,2084.23,2047.24,2022.12
380.0000,2312.23,2250.15,2227.82,2192.73,2153.01,2115.02,2104.1,2077.16,2061.11,2024.23,1999.67
380.5000,2288.75,2227.62,2204.51,2169.63,2130.54,2093.31,2082.02,2055.91,2039.19,2003.04,1978.98
381.0000,2259.38,2199.98,2175.85,2143,2102.78,2067.33,2055.66,2029.63,2013.16,1978.17,1954.01
381.5000,2231.96,2174.28,2150.03,2116.52,2077.74,2042.19,2032.32,2005.8,1989.06,1955.26,1931.71
382.0000,2206.93,2150.31,2126.96,2093.8,2055.44,2019.41,2010.21,1984.21,1967.06,1934.28,1911.06
382.5000,2180.29,2123.15,2100.21,2069.47,2030.64,1995.13,1985.44,1960.12,1942.19,1911.13,1887.77
383.0000,2155.95,2098.85,2076.15,2046.41,2007.81,1972.77,1963.22,1937.63,1920.69,1889.99,1865.96
383.5000,2126.21,2070.55,2047.41,2018.21,1980.87,1946.15,1936.96,1911.4,1893.84,1864.59,1840.6
384.0000,2099.03,2044.02,2020.16,1991.84,1955.24,1921.36,1912.52,1886.61,1869.54,1840.31,1817.03
384.5000,2074.14,2019.73,1995.89,1968.11,1932.13,1898.74,1890.03,1864.37,1847.71,1818.38,1795.88
385.0000,2046.52,1993.1,1969.72,1942.5,1906.66,1873.31,1866.26,1840.49,1823.75,1794.86,1772.64
385.5000,2022.01,1968.87,1946.03,1918.99,1883.48,1850.58,1843.75,1817.82,1801.48,1773.34,1751.73
386.0000,1992.02,1940.59,1917.47,1890.51,1856.15,1823.02,1816.57,1791.16,1775.57,1748.27,1725.85
386.5000,1965.23,1913.56,1891.62,1864.4,1830.66,1797.91,1792.44,1765.97,1751.57,1724.82,1702.68
387.0000,1940.71,1889.59,1868.2,1840.45,1807.37,1774.74,1770.06,1743.79,1729.98,1703.47,1681.68
387.5000,1913.88,1863.12,1842.23,1815.02,1781.64,1750.07,1745.65,1720,1706.06,1680.13,1658.02
388.0000,1889.51,1838.77,1818.74,1791.89,1758.8,1727.66,1723.48,1698.04,1684.65,1659.09,1637.47
388.5000,1860.19,1810.09,1790.61,1764.59,1731.52,1700.86,1696.6,1672.23,1658.8,1634.06,1612
389.0000,1833.57,1783.46,1764.22,1738.77,1706.78,1676.46,1671.63,1647.9,1635.33,1610.26,1589.27
389.5000,1808.35,1759.62,1740.51,1715.18,1684.37,1653.81,1648.83,1626.39,1614.25,1588.91,1568.21
390.0000,1778.95,1730.77,1712.83,1688.53,1657,1626.58,1622.52,1600.93,1588.77,1564.04,1542.85
390.5000,1757.24,1709.85,1692.24,1668.02,1636.85,1606.68,1602.23,1582.03,1570.05,1545.16,1523.91
391.0000,1727.91,1681.32,1664.72,1641.12,1609.87,1580.86,1576.19,1556.49,1544.45,1519.73,1498.91
391.5000,1701.6,1655.82,1639.32,1616.5,1585.59,1557.28,1552.01,1533.8,1521.22,1496.83,1476.13
392.0000,1677.74,1632.62,1616.66,1593.65,1563.18,1534.49,1530.37,1512.4,1500.06,1476.34,1455.82
392.5000,1649.44,1604.91,1589.17,1566.1,1536.58,1508.01,1504.26,1487.24,1474.97,1451.57,1431.17
393.0000,1628.21,1584.53,1568.73,1546.15,1517.65,1489.41,1485.53,1468.62,1455.72,1433.43,1413.2
393.5000,1600.49,1556.67,1541.76,1519.68,1492.43,1463.02,1460.08,1442.87,1431.53,1409.01,1389.28
394.0000,1575.2,1531.9,1517.15,1494.83,1468.53,1440.49,1437.53,1419.76,1408.96,1386.93,1367.63
394.5000,1552.28,1509.26,1495.02,1472.62,1446.89,1419.07,1416.99,1399.5,1388.99,1367.25,1347.85
395.0000,1524.99,1482.52,1468.05,1445.94,1420.93,1393.76,1391.7,1375.24,1364.54,1343.73,1323.94
395.5000,1499.31,1458.77,1444.31,1422.66,1397.85,1371.54,1368.97,1352.79,1342.68,1322.07,1303.18
396.0000,1476.63,1437.04,1422.97,1401.54,1376.59,1351.54,1348.37,1332.3,1323.19,1302.21,1284.23
396.5000,1450.2,1411.73,1397.39,1376.29,1351.81,1326.9,1324.2,1309.96,1301.32,1279.59,1261.75
397.0000,1430.06,1392.05,1378.17,1357.1,1333.18,1309.17,1305.68,1292.33,1283.83,1262.48,1245
397.5000,1403.65,1366.15,1353.56,1332.77,1309.14,1284.9,1281.91,1269.21,1260.68,1240.08,1222.24
398.0000,1379.96,1343.26,1330.61,1310.32,1286.31,1263.76,1260.29,1248.18,1239.67,1219.29,1201.83
398.5000,1358.25,1322.33,1309.87,1290.08,1266.59,1244.37,1241.16,1228.99,1220.51,1200.7,1183.25
399.0000,1333.47,1297.19,1285.38,1266.2,1243.48,1221.03,1217.52,1206.8,1197.95,1179.18,1160.95
399.5000,1310.89,1274.78,1262.95,1244.3,1222.19,1200.59,1196.51,1185.33,1177.88,1158.99,1141.29
400.0000,1290.2,1254.98,1243.12,1223.83,1202.91,1182.03,1178.1,1166.65,1159.96,1140.89,1123.59
400.5000,1269.53,1234.74,1223.51,1204.17,1183.97,1163.47,1159.79,1148.93,1140.82,1123.02,1106.25
401.0000,1246.05,1212.92,1201.91,1182.48,1163.08,1142.83,1139.73,1129.29,1121.32,1103.77,1087.54
401.5000,1222.42,1189.93,1178.8,1160.16,1140.75,1120.57,1117.97,1108.12,1099.66,1082.52,1067.39
402.0000,1201.01,1168.43,1158.04,1138.34,1120.51,1100.5,1097.91,1088.69,1080.76,1064.14,1048.4
402.5000,1181.45,1149.17,1139.22,1119.42,1102.31,1082.85,1080.23,1070.79,1063.66,1047.47,1031.26
403.0000,1158.18,1126.46,1116.7,1097.6,1080.3,1061.89,1060.09,1050.45,1043.18,1026.77,1011.49
403.5000,1137.28,1105.93,1096.24,1077.64,1060.64,1043.05,1041.47,1031.64,1024.59,1007.83,993.193
404.0000,1118.27,1087.74,1078.33,1060.14,1042.91,1025.74,1024.59,1015.27,1008.03,991.422,976.711
404.5000,1099.33,1069.47,1060.87,1043.18,1025.58,1009.37,1007.04,998.812,991.687,975.215,961.04
405.0000,1079.22,1050.42,1041.25,1024.03,1007.14,990.945,988.858,980.541,973.462,957.502,943.808
405.5000,1057.56,1029.03,1020.02,1004.03,986.975,970.944,969.385,961.031,953.662,938.52,925.052
406.0000,1039.84,1011.76,1002.52,986.489,970,954.808,953.616,945.005,937.707,922.765,909.906
406.5000,1020.29,992.876,984.115,968.5,951.166,937.002,936.265,927.715,920.267,905.64,893.104
407.0000,999.375,972.268,964.288,949.037,931.302,918.305,917.959,909.346,901.85,887.124,874.857
407.5000,980.744,954.042,946.043,931.356,914.094,901.491,901.273,892.022,884.828,870.733,858.441
408.0000,963.679,937.286,929.889,914.792,897.968,886.361,885.822,876.732,869.543,855.618,844.02
